id,dialect,text
980798807431577600,EG,مش قادرة امنع نفسي من اني افتكر يوم إعلان نجاح مرسي رئيسا كان يوم اسود ومنيل بستين نيلة
980801031754960768,EG,انا تقريبا بجد والله نمت من كتر النكد كأني روحت في غيبوبة 
980801492641812352,EG,امي كانت في عمرة هي وكل المصريين اللي معاها انهاروا بكاء ومنزلوش يصلوا في الحرم اليوم ده
980875701825032192,EG, ربنا يبارك في حضرتك يارب
980875917798109184,EG, بجاز مش نضيف يارل
981458855346561024,EG, يارب دايما يا قمرتي انا الحمد لله فل الفل 
981650616761143168,EG,عماد اديب صح من وجهة نظري باشوف ناس متعاطفة مع رابعة وغيرها وشايف انها كانت مجزرة ناس مش اخوان بس هل هيفهموا هل يتفرجوا علي احمد موسي أو غيره من اي قنوات باقولكم لا
981652246525038592,EG, ممكن برضه دول شباب مش متابعين حاجة غير الأحداث الكبيرة زي رابعة كدة او متيمين بابوتريكة وشايفين انه لا يمكن يكون إرهابي مثلا
981658112812880000,EG, ديه حقيقة للاسف بس احمد موسي مقفل دماغه جامد الناس ديه ممكن تقدم في كليات عسكرية عادي وتتقبل برضه عادي
989790138476716032,EG, اجمدي وانتي أقوي ان شاء الله 
917837021653143552,EG,تريكهفيكاسالعالم معلش سؤال يعني هو هباب البرك الإخواني الارهابي ده ملعبش تصفيات كأس العالم قبل كدة واتنيل خسر ومتأهلناش ولا ايه 
917837198539542400,EG,تريكهفيكاسالعالم فكروني كدة الربعاوي الحقير ده احترف فين قبل كدة
918154372256813056,EG,طيب واللي ميعرفش الاتنين يعمل ايه  
918159037753188352,EG,يارب كمل فرحة مصر بفوز مشيرة خطاب علشان الاخوان يتقهروا كمان وكمان يارب
918598454791884800,EG, فعلا الف مبروووك يا احمد انت تستاهل كل خير والله
918598996146425984,EG, خير الف سلامة عليها
919305545206689792,EG, الف سلامة يا تيكو
920887767734812800,EG, كل سنة وانتي طيبة يا جميلة وعقبال سنين حلوة كتير ونايس افاتار
920888682365816832,EG,اسكندرية منورة والله يا ريس 
920891728760098816,EG, تسلم يارب منور بيكم اما بالنسبة الوصف فالحال من بعضه 
920894516630089600,EG,  كله بيدور علي مصالحه
921515394975916032,EG,الاخ اللي مشير بيان حركة حسم روح الهي تولع بجاز بقي جتكم القرف
921656813535277056,EG,يارب ارحم البلد وارحمنا من كل اللي واخد البلد ديه سبوبة او كرسي يارب مبقتش استحمل كم الدونية دي يارب لكي الله يا مصر
921660828440498176,EG,  لا الفريق شفيق نفسه اللي اتسرق
921661608052609024,EG,  لا صدقي واتعاملي علي الأساس ده علشان احنا بالنسبه له لجان بالمناسبة
921661980921954432,EG,والاخ الضابط اللي كان بيقول الأرقام امبارح راح فين  اتمني يكون في السجن الحربي والمصحف
921688148752683008,EG, مين ده علشان مبلكني
921689612241825792,EG, كاتب ان في ضباط اتخطفوا
921707470715785216,EG, معرفش يا كوكي والله
921741530469105664,EG,طيب يا جماعة حد يشاور لي علي لجان الدولة الله يكرمكم
921741909332197376,EG, ده مش في مصر
921742126421102592,EG, بجد بقت حاجة مستفزة
921809073041035264,EG,  تيجي انك بتحارب عدو خفي بطاقته مكتوب مصري هو شايفك وانت مش شايفه لا وفي ناس بتطبله وتدافع عنه مصريين برضه للاسف
921816931375738752,EG,لميس الحديدي كتر خيرها مذاعتش التسجيلات تفضل منها  بس قالت محتواها جتها هي لو اللي عاوزة خلف شبهكم
922323058035249152,EG,  الف مبروووك ربنا يسعدكم ويهنيكم يارب
922323957805666432,EG,  مبروووك يا حلوين الف الف مبروووك ربنا يحميكم
922886307898187776,EG,  مين ده يا مريوم وعمل ايه مش فاهمة
922886668163698816,EG,شابوه يا ريس لسه شايفة المؤتمر الصحفي الحنكة بتيجي واحدة واحدة والريس حقيقي كان هايل في رده وسريع البديهه
922908299770638336,EG,هو حساب تي ايه داتا حصله ايه حد عنده فكرة 
922909127126462464,EG, ده بجد  طيب عندك الهاندل
922910218555707392,EG, لو سمحت النت قاطع معرفش ليه
923203400052936832,EG, بس متقولش رجالة والنبي
924041067305099264,EG, ربنا يطول في عمرك وينصرك
925605761144840192,EG,الريس راح زار ابنه النقيب الحايس ربنا يجبر بخاطرك زي ما بتجبر خاطر كل المصريين تحيامصر
925606074014666752,EG,شفيق مطلعش بيانات يا ولاد اخص
925608047870988416,EG, في عربية سودا تقريبا مش دفع رباعي كنت واقفة بعيد معرفش ديه تبع مين 
927212291908624384,EG,هي لميس الحديدي السعودية مش هتطلع تندب وتصوت علي مناخ الاستثمار السعودي وانه كدة بيطفش المستثمرين وكدهون
927212483227672576,EG,تخيلوا معايا كدة لو الوليد بن طلال او الشيخ صالح كامل ليهم قنوات خاصة في السعودية كان ايه اللي حصل 
927230864945221632,EG,متردوش علي الكلام من نوعية كل ديه فلوس للمؤتمر واحنا فقرا والعك ده هما اتعودوا يهبلوا سيبهوهم يهبلوا يا جماعة
927238281963757568,EG,  انتم ربنا كرم بلدكم ان انتم معندكوش إعلاميين زي عندنا كان زمانهم قاعدين يصوتوا لو قرارات زي ديه اتاخدت عندنا
927291073193500800,EG,هي الناس اللي لسه اصدقاء لسميح ده إحساسهم ايه بعد الهبل والخيانة وعكه ده 
927925844303106048,EG,بنتي في المؤتمر وانا عن نفسي باقول ياريتني كنت معاهم  
927959157818515584,EG, ياااه الدنيا صغيرة فعلا اتشرفنا
927972132096741376,EG, متعرفيش انتي فرحتني اد ايه
927980589617172352,EG, تسلم يا ميشو وتفرح باولادك يارب
927980850800676864,EG,  ربنا يوفقهم كلهم يارب
927981190124105600,EG, شكرا يا رامي تسلم يارب
927981353911635968,EG, الايام بتجري يا عمدة تسلم يارب
927981715108311040,EG, تسلم يا وليد وتفرح بعلي وعمر يارب
927982625272328192,EG, تسلميلي يا موشكا عيونك اللي حلوين 
927983839452033024,EG, يارب اللهم امين تسلم يارب
927989012253601792,EG,  لازم نعيد تفكير يا مريوم
927989372678561792,EG, يارب اللهم امين يا شريف
927991033077657600,EG, هههههههه حبيبتي مايا بتفهم والله
927994850821189632,EG, تسلمي يا ملوكة يارب
927995001178599424,EG, مش عارفة توصل للاسف 
927996576802459648,EG, اه طبعا مبسوطة جدااا  كانت هتجنن وتروح الله يسلمك يارب ربنا يبارك في اولادنا جميعا يارب
928000531578130432,EG, بس راجل واقف وبيسد بيشتغل ربنا يشفيه ويعافيه يارب
928006154692825216,EG,  شكرا ربنا يخلي حضرتك
928242320780284032,EG, ما انا باقول كدة والله 
928274043899383808,EG,والله انت اللي فاشل 
930813679079215232,EG, اه والله الصورة من النوتيفيكشن عندي
930849773866930176,EG,  واحنا كمان قاعدين لهم
930920354108895232,EG, انا عارفة يلا هي جت علي ديه
931086698011914240,EG,يا عم ارجع بقي وكفاية مسخرة اللي عاوز يعمل بطل يعمل بطل في بلده ويتحامي في ناسه 
931662093555830784,EG, موشكا وديتي شعرك فين 
931962388231880832,EG,عمركوا شفتوا تدليس وسفالة ونجاسة اكتر من كدة  
931965906539999232,EG, دول مدلسين ولاد تيييت وتلاقي بهايم تصدقهم
931989167495671808,EG, ربنا ياخدهم ويرحمنا منهم
934052049033089024,EG, اخدت بالي من الموضوع ده
934094972789444608,EG,القوهالغاشمهللجيشالمصرى هتشيل ما تخلي يا انجس خلق الله
934571760690835584,EG,عمرو اديب معرفتش ليه تخلي سعد الدين الهلالي يكفر الارهابيين ليه بجد 
934573945042428032,EG, انا مش عاوزة أكفرهم ولا ينفع اعمل ده لكن هو مسك في شومان غسيل ومكواة ولما سعد الهلالي جه معاه مكفرهمش برضه بس المزاج بقي
934574396756414464,EG, تمام متفقة بس نتكلم في مشاكلة الحقيقية ولا ايه 
934574550469181440,EG, عمرو اديب عاوز البرلمان يستجوب شيخ الأزهر
934574763447652352,EG, يعني ميعملش حفلة عليه علشان بيتكلم صح في انه مينفعش يكفر حد
934574944809308160,EG, انا مش حابة الضرب في الازهر الحقيقة ولا فاهمة الغرض منه
934575297957187584,EG, لا مقالش كدة ارجعي للفيديو ان الصلاة واجبة حتي المجاهدين وهما فاكرين نفسهم كدة الراجل قال دول مش مسلمين ولا يمكن يكونوا مسلمين
934575518292299776,EG, شومان بصرف النظر عن أي حاجة تانية مقالش كلمة واحدة غلط حقيقي في الفيديو اللي استشهد بيه
