id,dialect,text
1127214799455232000,LY,"صوت الضرب اقوى ولا انا يتهيالي 
حسبي الله ونعم الوكيل فيهم واحد واحد"
1127338471054618624,LY,ارجوكم اللي يبي يدير خير ولا اللي يبي يصدق ويعطي للناس الفقيرة والمحتاجة مش لازم يقول  خلو اسرار بينكم وبين ربي  ياسر من نشر كل شي بين الناس وع السوشل ميديا تحديدا 
1127399834384773248,LY, واللي عنده امتحانات رابع يوم العيد 
1127671622809337984,LY,"بكتيني معاك يا مجدولين 
ودموعي ينزلوا معش يبو يوقفوا  
"
1127676354781175808,LY,"يونس جبران ومعاملته مع ولده تهبل 
مجدولين ومعاملتها مع اطفال دار الايتام تهبل  
المسلسل أسطورة ره  اجتماعي هلبا مش ناسين دار الايتام ولا الاطفال فيه  
الكاتب ابداع  
 
"
1127726223734472832,LY,"في ولد زميلي في كلية القانون  منعرفاشي شخصيا لكن نادر ما نشوف فيه في كلية القانون  بحكم هو رسام فنعرفه من رسماته اللي يرسم فيهم  المهم فجأة نتصفح في التويتر شفته مريض تخيلو مريض وفي بريطانيا  من هداكا اليوم وانا ندعي ربي يشفيه رغم منعرفوش بعض
المهم حتى انتو ادعوله ربي يشفيه"
1127744198994796416,LY," عندك علم ان كل ما نذكره ندعيله وان ل اليوم في قيام الليل ندعيله  
كأنه ربي يجيب في صورته في بالي وطول نقعد ندعي مع ان منعرفاشي بكل بكل  شن امداير من خير في حياته بش انسان ميعرفاشي يدعيله  
مستغربة من الموضوع هلبا هلبا"
1128297804860936192,LY," وع قولة اللبنانيين يؤبرني جمالك  
وع قولة الطرابلسية يحليلي 
ربي يحميك ويحفظك يارب "
1128332122576625664,LY," مزال فطورنا  
حرام اعليك عذبتينا "
1129108001762238464,LY, الحق حتى انا وقتي مليان بس انا منمشيش الجامعه  الدراسة في طرابلس موقفه وبعد العيد امتحانات طول ومعنديش وقت  بحكم عندي هلبا نشاطات حاليا  ربي يسترنا ويقدرنا وربي يوفقك يارب
1129108519221977216,LY,"كراشالطفولة
اسمه معاذ سويسي 
قري معاي الابتدائي كله وكان متفوق هلبا  بس لما كبرنا جمعتنا الحياة من جديد  ونهدرزوا مرة مرة 
ولتوا زي خوي وميعرفش انه كراشي "
1129109035754639360,LY," دخلك شو هيدا الجمال  
محلاك تهبلي هلبااااا "
1129158927738986368,LY,"نشوف في اللبسة لو كانت محتشمة ولائقه يعني مع العادات والتقاليد يلي منحبهمش ومش مقتنعه بيهم  و ترضي ربي 
الاهل مدخلهمش فيها  حلوة ولا شينه 
كل حد وذوقه الناس أذواق 
هي رضت بيها خلاص  ولو اصلا مفيش حيرضى بها ومش حلوة راهو السوق مبعهاش لان وقتها حيخسر"
1129919648743460864,LY,       ماشاء الله ربي يبارك فيكم يارب 
1130130467469123584,LY,  اعلاش التشهير  ممكن وجعاتك اللقطة او ممكن تالمتي منها واحني معاك في هذا  بس ايش مفهمتش منه ليش يدير هكي  اعلاش هو يتصرف هكي  كنت ممكن ترجعيه لعقله  ممكن بكلمه منك يحس اللي داره غلط ويتوب  وبعدها ممكن اعطتيه انذار قبل لو عاودها انك حتشهري بإسمه
1130131835487490048,LY," عندك علم فتحت صفحة نبيع في حاجات من تركيا مكسبي ضعيييييف بكل  هلبا قالولي حرام آية اديري هكي شوفي الصفحات التانية مشي خشيت سألت صفحة ع سعر بعض الحاجات اللي نجيب فيها  عندك علم وصل الفرق بيني وبينهم
اكثر من  دينار  و تخيلي فوقها يجو الناس يسالو أصلية "
1130132064827826176,LY, الشعر متعود ع الشي الغالي اصلي و اللي اقل كوبي مع ان انا وياهم نجيبو في مكان واحد و الاغلب ع خاطر سعري يشرو منهم ومش مني  
1130269068722880384,LY," كل حد يشوف بعين طبعه 
ومش عارفه الناس اللي هكي تفكر  من وين جايين "
1131545722543902848,LY, حط رابط صفحته افضل بش يخشو طول يديرو بلاغات 
1131546586713153536,LY," انا وحق ربي نبان ثانوي  
مرة خشيت لمحل اللي يخدم فيه قالي عمو  مع انه صغير هو قريب قتله عمو عينك السنه الجاية بنتخرج "
1131546880779751424,LY, اي  يستخدمون فيه شوية بس اول ما مشيتله شبه معدوم من الليبين  بس حاليا الليبين اللي فيه مش عارفه خيرهم 
1132261704153411584,LY,"منحبش اندير كيكات بكل لان فاشلة فيهم  تقريبا نعرف انطيب كل شي الا الكيكات  واليوم تجرئت اندير كيكة 
ويستر الله اعليا واعليها حتجي "
1132682669651841024,LY, تهبلو محلاكم ومحلاها منتهى الحلوة 
1132730971931992064,LY, ان شااااااء نشوف عندك زيها يارب  تهبلي انت والكيوت 
1133026247561351168,LY, ربي يوفقك ويفتح اعليك وان شاء الله درجات عالية يارب 
1133134570080096384,LY,"       ماشاء الله اعليكم  اشششيه اعليكم 
نفرح انا نلقا هكي الشباب  ربي يحفظكم ويحميكم ديما ع الخير يارب "
1133136697359777792,LY, ليش يعني الفالحة معندهاش مشاعر قصدك   الغيرة شي موجود بالفطرة من ربي  واعتقد متقدروش نغيروه
1133137034552512384,LY, رغم اني مناكلش في هلبا حاجات موجودة في السفرة  بس حنقول الحمد الله يكفي في ماكلة 
1133376486122115200,LY,"هذه الكيكة اللي درتها يومها ونجحت وجت حلوة والكل عجبتهم  
بنزلها من هداكا اليوم مسخرش ربي 
المهم فرحااااانه ان درت كيكة مليحة  "
1133887268001845248,LY, انا امنيتي تقريني من كثر ما نحبك ونحب اسلوبك  بس كل ما نزل مواد ميسخرش ربي نلقا تعطي فيهم  هلبا لطيفة دكتورة خديجة وبدأت لما تراقبي اعلينا وتعاملي فيا بلطف و اسلوبك راقي هلبا  نتمنى نكون في يوم عضوة تدريس زيك  ربي يحميك
1134101008324448384,LY," هي مريضة نفسيه  ومعندهاش ثقة في زوجها تمشي تحل مشكلتها معاه  
افضل حل مترديش اعليها بكل شوفي الرساله ومترديش حتنقهر  وهذا زميلك مدام هو هكي فوتيه وقالي علاقتك معاه  مفهمتش شن الجهل هذا  "
1134101732810772352,LY,يا جماااااعة نبي حد  مروح من تركيا ل طرابلس قبل العيد  لو سمحتم ممكن بليز بليز  حبذا لو كان في اسطنبول لان نبي حاجة من غادي 
1136603787827863552,LY, حتى انا متحمسة هلبا
1136756578571489152,LY," يا ساتر لا حول ولا قوة الا بالله 
ربي يهدي ويحفظك ويخليلك اهلك وديما يطمنهم اعليك ويفرخوا بيك ويبعد عنكم بنات و اولاد الحرام"
1136756965114294400,LY, يقروا مادة اقتصاد سنه اولى قانون تو يفهموه كويس 
1145471492127428608,LY, ربي يعاونك ويفتح اعليك ويوفقك يارب
1145795934573485952,LY, اسوومه حبيبتي شكرا هلبا 
1146885911591960576,LY, اكيد تقدري تكلميني ع الدي ام 
1148206152301326336,LY, اختي تقرا ثالت اعدادي  عندك علم ابلتها تقولها يا مسيحية لان اختي عندها افكار مش ابلتها  ووحده من الافكار ان العصيدة مش حرام في الميلود  تخيلي انت بس 
1148208110143725568,LY, صحتين ع قلبك جيجي 
1148208682485911552,LY,وغدوا حيكون أول امتحان ليا في مادة اصول الفقه ادعولي 
1148359077090779136,LY,"طريحة الفراش من المرض 
رقبتي  وراسي و وذني  ورجليا و سنوني وجسمي كله فاشل 
مش عارفه جيييييوب آنفية و لا لوزتين 
المهم غدوا عندي امتحان ربك يستر "
