id,dialect,text
1184068076649750528,LB,اي دااا  طلع في انسانية اكتر من دولة لبنان 
1184068729384124416,LB,"لحظة لحظة 
وقتك هلق تفتح تحقيق بكيييير والله 
بدال ما تفكر كيف بدك تعوض الأهلالي لراحت بيوتا و سياراتها 
و تثبت أفراد الدفاع المدني بالدولة "
1184069865994412032,LB,لك روحوا الله يحرقلكن بيوتكن يا نواب و يا وزراء و ان شاء الله ما بتلاقوا حدا يطفيهن
1184070444867043328,LB,"العالم الفارغة  
ليك بشو مشغولين  لبنانيحترق "
1184071249208791040,LB,لا مش بس بيوتكن و قلوبكم و خزنات مصرياتكم
1184106499737415680,LB,عأساس الحريق بتعرف مسيحي و مسلم يعني حتى بهاي بدن يعملوا فتنة 
1184763860600967168,LB," يعني هني بدال ما يسيسروا العالم عملوا هيك 
معقول بدل ما يكحلوها عموها"
1184766993234354176,LB,"يعني دولة ولا اقرف 
فوق ما انو منشرج خطنا بالشهر بين  و ما بعرف ادي 
زيادة  بالشهر 
كتير هيك 
قوموا با شعب شو ناطرييييييين بعد"
1184767129830207488,LB, طول عمرها علنية بس شعب غبي
1184815236051820288,LB," عيلة طول عمرها عميلة قاعد مع عميل 
مش مستبعدة"
1184815648842665984,LB,"اه و الضرايب يلي زايدة على افا مين يشيل 
مين زادن  انا "
1184824587726536704,LB,والله الدولة بدا صدام حسين يمسح فيهن الأرض
1184908451283194112,LB,"وزيربلاتربية 
لك يا عيبشووووووم علييييك عم تقوص على الشعب  
الله يلعنك تفه"
1184908872840105984,LB,"لو شو ما كانت حجتك 
ما الك حق تقوص على الشعب و هيدا مش واجب قوى الأمن مثل ما اتفضلت حضرتك 
كان لازم ينزلوك من السيارة و تاكل قتلة"
1184912255860826112,LB,"حدا يخرس محمد شقير 
عم يتفلسف على الشعب يعني"
1184917150894645248,LB, ما في مزح بالموضوع اوك
1184924948164501504,LB, ان شاء الله ما يفلوا قبل ما يلغوا باقي القرارات 
1184938770971463680,LB, انا عندي صبحية بكرا و اختي لازم تروح على المدرسة 
1184939342885740288,LB, و مارش ميلو و هوت تشوكوليت 
1185080137362170112,LB,"نحنا ممكن ننتصر بحالة وحدة بس لما الجيش و قوى الأمن بيشلحوا بدلاتن و بيقفوا كلن معنا 
النواب و الوزراء ببطل في مين حاميهن 
عم تتخايلوا ادي ممكن ينرعبوا من الفكرة اجاوقتنحاسب لبنانينتفض ثورةلبنان ثوره"
1185093185531514880,LB," بتعرف لي 
لأن كل مرة بينتخبوا نفس الطبقة السياسية نفس الأشخاص من اول ما وعيت على الدنيا و انا بشوفن 
السنة لصار فيها انتخابات كان بحقلي انتخب لأول مرة و انا ما انتخبت 
يلي ما عملوا شي كرمال لبنان و تحسينو بعمرن ما حيعملوا لو قد ما وعدونا بالتغير"
1185094035968581632,LB," اصلن حرق دواليب ما الها عازة يعني بيخنقوا العالم على الفاضي في مليون طريقة غير  
ما حدا ناقصوا امراض"
1185185100817940480,LB,"قال باعتي هليكوبتر على ال  و بدن يهربوا من هونيك على المطار 
شو صحة هالخبر"
1185192931877179392,LB,حدا يخرس جبران باسييييييل الكذاااااب
1185198676190347264,LB," والله بكيييير 
لك الله يلعنك انت و العهد تبعك خربتوا البلد اكثر ما هو خربان 
روح استقيل بشرف"
1185226444085043200,LB, يا مامي انا خفت
1185262434778517504,LB, اخ يلعن ام الهبل بس لو بوجع 
1185264284919566336,LB,عم يكسرو البنوك يا  معقول يطلعلنا شي مليون دولار
1185301515612889088,LB,من وقت ما خبط راسو بالأرض و انا عتلانة هم البلد ارحل اجاوقتنحاسب 
1185630800525611008,LB,حدا عندو خبر اذا في مدارس و جامعات الأسبوع الجاي
1185641453739003904,LB,بدنا وحدة هيك ببيروت بكراااال 
1185812257873248512,LB,  ما حدا طلع على التلفزيون بينتص
1186217500792557568,LB,في ظلم كبير  ما حدا منكم مظلوم كلكن حرامية 
1186356361992511488,LB, ما فيهن ما يعملوا من الشيعة مسخرة
1186356679572627712,LB,تسلم ايدك يا وطن الجيشاللبناني
1186400445469773824,LB," اول مرة ما بوافقك الرأي 
هيدا التصرف مان ادى الى حرب أهلية لو ما الجيش 
الله يخليلنا الجيش فوق راس هالبلد و يحميهن من الزعراااااان 
كل واحد بيتصرف هيك تصرف بكون ازعر "
1186599642882019328,LB,"ما تنتظروو على طريق المطار و تقبرو و تضربوو 
اوعكم 
يسقطحكمالمصرف "
1186647353299734528,LB, ليك انت ما تجرب تقتف اي و ما تفكر تنزل على المظاهرة 
1186667969994211328,LB,"فيهن هول يترشحوا على الإنتخابات و ننتخبن 
حدا عندوا اعتراض  و اذا بفضل ينحط حدا بدال حدا ثاني 
لبنانيتنفض "
1186740937080410112,LB,  ان شاء الله بموت على بواب المستشفيات و ما بلاقي مين يحكمو
1186912974642044928,LB,"كل شوي بيوصلنا تسجيل صوتي حدا عم يتفلسف فيه عن المظاهرة  اليوم الأحزاب خصوصي الحركة و الحزب بدن يبعتو مندسين ما حدا يطلع من الشوارع و الجيش بدو يفتح الطرقات غصب عنكن يا خيي ما انت بالتسجيل هيدا بينت إنك مندس 
حاج كل واحد عم يغني الموال لبراسه"
1186957725281984512,LB,قضيتك تنزت بالحبس مؤبد يا حرامي يا كذاب 
1186958458853232640,LB,"طلاع من الشارع ما حدا بدو ياك 
كلكن كذابين و حرامية  
و فشرتوا تنجسوا الشوارع و الثورة بنزلتكن
هيدا متل ضربني و بكى سبقني و أشتكى "
1186972258591543296,LB,"بـ لبنان إذا منرجع بالتاريخ كتيييير للوراء  
ما مرق عليه يوم فيه سلام و عيش متل الخلق 
من أيام الفنيقيين و العثمانيين و الحروب العالمية و هلق 
كلن كان فيهن حروب و انتدابات و إحتلال 
بهاي يلي مسمينها الثورة 
في عالم عنجد موجوعة
في عالم شايفة أمل فيها و فينا"
1186972338325278720,LB,"في عالم كبار بالعمر مثل ستك و جدك و أمك  
بعد ما عاشوا هني الحروب يلي أنا و غيري ما عشناها
حرب الأهلية و غيرها  
يلي كانو على وقت السيد موسى و كان ما عندن غيرو أمل انو يشيلن من الذل يلي كانو عايشين فيه و للأسف انخطف 
هلق هول شايفين شوية أمل منا 
حرام الثورة تصير مراقص"
1186972390485565440,LB,"حرام تضيع أهدافها كرمال شوية أجواء ما الها عازة 
كيف بدها الدولة تتأثر إذا في عالم بتعتبر حالها نازلة على حفلة
الدولة جربت تسكتنا بالورقة لطلعولنا فيها 
بعد ما كانت الثورة أول  أيام ثورة عنجد 
بس هلق شو 
شو ناطرنا 
انتو متوقعين أنو الدولة إذا ما قومنا قيامتها حتنهز"
1187706484085481472,LB,"لك عيب هيدا يلي عم يصير برياض الصلح عيب 
لبنانينتفص"
1187706711936786432,LB,عم يعملوا فتنة مثلا
1187709056070422528,LB," عم يفتروا كلنا منعرف هيك 
بس مش منطق هيدا التصرف المقرف 
ممكن يصير في حرب أهلية هيدا مش تصرف صح و أهل البيت يلي هني المفروض يكونوا المثل الأعلى النا و الن ما بقولولنا هيك نتصرف"
1187710135663300608,LB," لك تفه عنجد تفه 
بتحسي تعب ال  ايام بروح هيك بالمغليطة من ورا هالكم ازعر 
يلعن لفلتن"
1187715326458421248,LB,هلق اذا قالو السيد واحد منن كونوا اكيدين انو انتو السبب من ورا هيدا التصرف المقرف يلي صار 
1187759363764699136,LB,اللهم ابعتني على سويسرا و خلصني من هالبلد 
1187805106839920640,LB,اذا كان عندي امل ضل بلبنان هلق بطل
1187842040245174272,LB,والشتا مفروض هو جاي إنت جاي
1187843068030083072,LB, قبل الثورة انا كنت فاقدة الأمل من البلد و عم دور على أي طريقة حتى فل و آخر همي كل شي تاركتوا وراي  بس صارت الثورة صار عندي امل و ارتحت و انزلت على الساحات و شاركت و لكن هلق رجعنا على الصفر
1187844458236301312,LB, هيدا لي عيلتو متل عيلتي العمى بلا شي بكرها صرت اكرها اكثر مع انو ما بيقربني
1187845746206359552,LB," تشرفنا 
انا محلك بنزل بطالب بتحرير الضيعة"
1188009327753347072,LB,هذا الوقت سيمر عاد يمر من جنبك من فوقك يدعس على وجهك أنت وحظك لكنه سيمر 
1188038234737184768,LB,  انا بقولا عشان ما تضل علقانة  و إلا عنجد بموت
1188039087053250560,LB,بدي هاجر قبل ما انحبس
1188046937234268160,LB, هيدا ما عارف يموت و يريحنا
1188147509333544960,LB," وقحة و غبية 
كيف الك عين تقارني 
تفه عليكي  "
1188170444748267520,LB,شكر جزيل ل باسيل لإنو الوحيد اللي وحد كل اللبنانية ضدو
1188245016948498432,LB, و انا كمان ما بحب قول يا ريت
1188247049772384512,LB,رجعوا الساعة و التعن بي النومة
1188375731816030208,LB,سألت حالي نفس السؤال مبارح  ولا انجابت سيرتو 
1188385132186603520,LB,اليوم كنت عم بمشي برياض الصلح وفجأة بيمرق حدي مجموعة شباب صم وبكم وعم بحاولوا قد ما فيهن يهتفوا ويوصلوا صوتن عنجد مشهد ببكي شباب ترفع لهم القبعة
1188399921864609792,LB,  لك حتى دكتور التجميل تبعا شرشوح متلاااااا
1188400508425428992,LB,  و عقلاتها ما عرف يجلسلا ياهن
1158430680231157760,LB," هيك ما بيخلص المشكل بيخلص اذا ما حدا بنزل شي عن الموضوع من الأساس 
او اذا كل واحد تجاهل كل بوست عن التطبير 

لأن للصراحة العالم عم تفرجي ادي الشيعة قابلين انو يختلفوا مع بعض 
و ما بعتقد هيدا الشي صح انو يصير 
كل واحد حر يعمل لبدوا ياه بلا اي تدخل و حكي فاضي"
1158833105391804416,LB,ولا انا عارفة شو قول 
1158998436026421248,LB, صادق ساجدكاظمعلي الهادي باقر
1159000348096380928,LB,"يتغزل بشعرها الاسود 
ويخونها مع شقراء
طب قلها تصبغ ياخي"
1159009430702383104,LB,  بعد في شي طبيعي
1159036664225902592,LB," عقبال عندك
انا عقبالك وحدك"
1159318043123703808,LB,و مين هول يلي كل يوم بيتجوزوا 
1159385608785207296,LB, كلن نزلوا و خلصوا
1159440605111640064,LB, قومي لبسي جاي آخدك
1159489069526789888,LB,"انا 
حدا غيري كمان "
1159745685312409600,LB," اذا ما كان متل النار و بكباية شاي 
غير هيك ما بينشرب"
1159811445300899840,LB, عأساس يعني هني دغري بس تقدم على الحج عم ياخدوك
1159860922120380416,LB, صار في بحر ببعلبك
1160290001680293888,LB,"هاي انا يوم عرسي
و لكن 
ما حتشوفوني بهالحالة إلا اذا كان زوجي بعلبكي "
1160302173584015360,LB," شو بدك احلى من انو بتمشي بالشارع ما في ولا حس 
و ما في عجقة"
1161665864283893760,LB,"موضوع أنك تحبين واحد أكثر من سنه 
بدون ضمانات أنسيها 
ياخذلك سيارة أو يلا ويسجلها بأسمك
بعدين تكملين معاه 
تفهمين يا كيكة "
1162134547192004608,LB, كل شي الا لينة
1162489042648412160,LB,شو آخرة الجوع بنصاص الليالي
1162489751729070080,LB,"ربحت آكل سوشي ببلاش 
بقولو السالمون بزيد الذكاء والله نفع  "
1162502852415295488,LB,الحياة صدف غير متوقعة
1162733973715529728,LB," أنت خارج من حياتي 
 أيوه
 استنا خرجني معاك أنا كمان زهقت"
1163732498171531264,LB, صارت معي مرة بالجامعة
1163946419981623296,LB," لك هني مش راحمينا لي بدنا نقبل بالقليل يعني 
طالب بمليون دولار حقق هيدا"
1163946680397512704,LB, يسافرو فيهن هني احسن يعني او يلبسو فيهن  و  
1164532693112983552,LB,"قلي يا حبيبي شو اللي جرى
مش حاسس إن القصة مغيرة
بقول بقلك بس يبدو إنك لا ترى
إن يا حبيبي القصة انتهيت يا ترى"
