id,dialect,text
546317567288426496,JO, انا خلصتو قبل شوي بس شاك في جودتو
546318941497589760,JO, لا انا هات ايدك و الحقني
547043705073721280,JO,    مو رايحة غير على جدي اصغر منو صارو رؤساء دول
547050993540923392,JO,  عفوا اكبر منو شو اصغر
547293340296032256,JO,  جاري الغالي حجزت  اي ساعة طيارتك
547396909783343104,JO, ماشي اليوم ان الله راد بعطيك كتاب توخذو معك لابو الخل
547850184135561216,JO, هههههههههه الفصل هذا دوامي برا الكلية  الثاني باذن الله برابط فيها
547850649044807680,JO, بتصير يا اسامة بتصير كل الي ذقتو ذقنا و الي رح نذوقو رح تذوقو  كاس طب القصر العيني مر يا معلم بس قول يا رب
547851723029889024,JO, عالقراية والله ما فيها جنس الحلاوة  ختيرنا يا رجل من وراها  زملائنا في الجامعات الاخرى مكيفين و احنا مشاهدين
547852097568669696,JO, اه خريجها رقم  في العرب و الو وزن بالعالم بس عحساب كثير امور يخوي يا اسامة بس ربك بهونها و ما بضيع تعب
548467294775824384,JO, حمدي يا بنيي وين صارت فيك الدنيا 
548467777154338816,JO, اي كلام يعني   يا خليل
548468186254155776,JO, اي محمود درويش لويه صاير نبي
549984190448795648,JO,على رأي عصام الشوالي انا مش بالفورما هالايام  تشتت مرعب
550224605147721728,JO,صبحنا نشوف التلفزيون الريموت ضايع المشكلة خليل مش هون احطها في هههههههههه 
550347964368310272,JO,الشعب الاردني قضاها كلنا معاذ و كلنا لو نلقي نظرة على عمان هالساعات بتحس حالك في اوروبا كلو بالكافيهات لأ و بشكو الطفر و الهم رأسالسنة
550349467162267648,JO, ههههههههههههه منا خابرهم و عارف شعبي 
551027371416223680,JO,  لا لا اول سبب انا بحبش هالمركز ثاني اشي لو لعبت حارس اكيد رح نخسر بعض
551848164681334784,JO, ما عليك شر يا جار  انشالله ما فيك الا العافية والله الجو خطر انا برضو حاسس بتقلبات بس قول يا رب
551855041871896576,JO,ناس تيجي و تروح ما هزت القلب و ناس تروح و تاخذ القلب معها
552106230609891328,JO, لا الخبر قديم عارف بس انت افكار صايرة فيها هذاريب خفت تخش عالخط الزلمة يبطل هههههههههه لا يا مبدل
552106531555381248,JO, حاضرين للطيبين رديف لخدامين الاوادم  روح يا مجروح رديف ل روح طالعة بس بأسلوب دراماتيكي اكثر رقي في علم السرسرة
552106890394865664,JO, اضرب دي مبارح انا وقصي و احنا راجعين واحد فايت بالدخلة بسيارتو لقى واحد عبسكليت دقو ببعض بقول لتبع البسكليت انت جاي عكسي هههههه
552107538838470656,JO, انت حتزيط ياد خلص يا معلم قررت احالات عالتقاعد انت عالقائمة بدي استغني عنك خلص شد حيلك بلاش تكون زي مصير ابو كريم تبع الملحق 
552164224584417280,JO, و دي حاجة حلوة 
552167144243613696,JO, ههههههه اكيد من وجهة نظرك اه بس المنطق بحبها يروح يخطبها مش قدام خلق الله يحط بوستر برأيي طيش و عدم نضج
552214826626596864,JO, اي محقون اخص الحق مو عليك
552215794214768640,JO, انا مستاء منك و بس
552583453527801856,JO, انا قلت معقول ما تحط لمستك بحقنة  والله انو كفو يا جار و بقلك هو مش تاع مناصب
552683016435539968,JO, شايفة قيمة الصبر رغم ضعف احتمالية الثلج عالبحر تلجت عندكو فزاكري كويس هههه مش عارف الرابط بس مشيها
552821457668280320,JO, انا في القاهرة الجو جميل  و الجميل اكتر انو الكل اجازة الا احنا شغالين  شعور رائع 
552975312603320320,JO,  قيس انت بمصر ولا روحت عالديرة
552975680552857600,JO,  بالله في الاردن  الله يبرد وجهك زي النسناس روحت و ما قلت لناس
553151560025247680,JO,يا زلمة استحي على حالك انت اي اشي بتعملو ري زفت مع انو هالكلام مش دقيق بس شو جانا من الانفتاح غير انو شعبك كلو عقلو بين رجليه  
