id,dialect,text
976771357353668608,KW,فضيحةصالحالفضاله عائله واحد يحطون عليهم ثلاث جناسي مزوه ولايوجد اي اثبات اودليل ونتحدى وفي الوقت الحالي يتم بتدريج تلفيق وبعد ذالك يتم سحب البطاقه وصرف تامين صحي وشلون الناس تصرفبدونبطاقه من بيت الزكاه والجان الخيريه نطالب بمحاكمة الفضاله وكل الي معاه
977201536383225984,KW, والمفروض الكل يتجنس فورا بكلمه واحده
977230206783098752,KW, ماعليك زود طال عمرك بوعبيد
977244306317639552,KW, الحل التجنيس للجميع فورا ومافيها منه حق قديم وجديد
977337043347955584,KW,    اي والله الله يكون بعونهم وينتقم من كل حاسد وظالم
977340084620967936,KW,  شله عصاب مايخافون من الله همهم مال الحرام
977518548733059200,KW,  شيوخ القبايل نايمين بالعسل
977521988431380352,KW," والمفروض تجنيس جميع الكويتيينالبدون
فورا ومافيها منه حق من قديم الزمن وجديد"
977525161896365952,KW," عساهم يدفعون فلوس التامين والا  مجاني
مصخره بكل معنا الكلمه يايبه والله ديار الكفر ماسوت جذي هذيل بلوه على البشر تخبط"
977626140910157824,KW, كذاب وماعنده ماعند جدي كذبو الكذبه وصدقوها
977669903766511616,KW,  اقول انطم خليج وذلف احسن لك
978365719858548736,KW, صح كلامك لان الجهاز العنصري تعدى الخطوط الحمرا
978405543898468352,KW,فضيحهصالحالفضاله رد الكلب ينبح وهو ينكر ابوه كان خادم وصباب قهوه ولو فيه خير يقابل الرجال وجه لوجه بس الي نام فوق سطوح العميريه مايهمنا ومخلي ابوه ساكن بشقه في الجليب ويضرط لاتلعب بالنار ياجليل الاصل لانترس حلجك تراب حنا نعرفك عدل ونعرف اسرارك والمستخبي
978691139791413248,KW, الحاسد والعنصري ياويله من جهنم وبئس المصير
978702852163063808,KW,  هذي عصابه والا مافيا الله يكفينا شرهم
978914999610507264,KW,  اكيد قصدك ولد بطه ياحماده
979289703735324800,KW,صويلحلمزبلهالتاريخ  الفقير سعيد والحاسد والعنصري ياويله وسواد ليله وجهنم وبئس المصير 
979367176065965952,KW, وهذا الصحيح طال عمرك خل يشوفون حال الكويتيينالبدونبعدين يتكلمون
979771715814338560,KW, هذا يسمونه قطع ارزاق ياويلهم من الله
980785664806486016,KW, اختار التجنيس فورا طلعه مافيه هذي بلدنا نحيا ونموت عليها مهما صار  وحق ولاهي منه
981287050707197952,KW,  خلونا نلعب سله ياسويداني لعب الجهاز العنصري مانمله ياسويداني والعب معاكم مانمله 
