id,dialect,text
352860412057878528,KW,اخةانب المجاهدين توحدو تحت رايه وحده ومو مهم منو يحكم المهم الناس تنهي معانتها تكفووووون اتجدو
356049520641048576,KW,في ناس يستحقون باعتراف الحكومه جنسوهم والي ما ينطبق عليه عطوه حقوقه وودو ديرته  وخلصنا
356558348218404864,KW," لأهل الخير 

 رجل كبير بالسن بدون يعيل أسرة من  افراد 
يبيع تمر معمول هيل وشاي سيلاني اصلي
والتوصيل مجاني "
358103274924150784,KW,س  لو مرسي رجع للسلطه ال  مليار راحة علينا صح 
383830943905353728,KW, للمتصلين الان لزيادة متابعينك  
386347982951841792,KW,"  في ذمتي ما شفت ابخل من إنسان
يبخل على نفسه بـ استغفر الله

استغفره بـ السر واستغفر إعلان
رطب لسانك في رجا رحمة الله"
395646356741947392,KW,"محتاجين دم فصيلة  
عبدالعزيز محمد سكين الكندري
بسبب نزيف  "
614395134528991232,KW,"  نداء 
الى بنك الدم تبرعوا بدمائكم  "
641173760297402368,KW," 

ممكن تساعدني انا ما ابي فلوس ولا اي شئ مادي  انا مريض كلىوراح اموت اذا ما وقفتو وياي وانا راح اضرب على الغسيل  رقمي "
643372874904940544,KW,"وزير الصحه سؤال من فضلك 

س ليش مريض الكلى بالكويت عنده فرصه  وحده للزراعة وباجي البشر فرصتين  بالكويت وبديرتهم "
645942475677306880,KW," احمد ايراج يتحسر على ضياع اللهجه الكويتيه القديمه هذا موجنه متجنس شهر اللي طاف

بدلياته ترس مسرحياته ومسلسلاته"
646046977801646080,KW," اللي يعرف هذا له جائزة صمونة فلافل 

منقاش"
649015052654149632,KW,انا بعرف الخنزير علي عبدالله صالح   وينه وين منخش لا حس ولا خبر  العاده يلعلع بالاعلام يطلع اكثر من شعار القنوات 
650757724075003904,KW,اللي محتآج وظيفه دوام خمس ايام وآجآزه يومين في الاسبوع   
856107897616568320,KW,حاليا في مقر هيئة المعاقين   الاحد  الساعه  م 
924965905804726400,KW, ابوشبيب تتوقع ما يرجع الريس 
925434588972888064,KW,"اليوم الواتسب برعاية مرزوق الغانم
صج ما اهضم أبوعلي
لكن على الأقل عندي عقل شوي ما يخليني
أحمق يصدق كل ما يقرأ أو يسمع
يبدو أن مرزوق مجننهم "
926040959238004736,KW, ما المشكلة ان يرجع لوزارة مختلفة
926085538611978240,KW," تصدق الحساب صدمني لدرجة اني شكيت انها مهكر أو مزيف 
خليط متناقض غريب"
926493826033872768,KW,"نبي شيخ يقرأ على بعض هالبشر اللي يدبس نفسه في عقد لمدة سنتين وبسعر غاااااالي عشان يأخذ ايفون
من شركات الاتصالات
صج ارزاق ناس على ناس"
926803739314393216,KW,"  بعض الناس هوس النقد والتشكي يسري في عروقه
ويحس إذا انتقد اي شي في بلده يصبح شخصية مهمه
قاعات محترمة للدرجة البيزنس ليش ما قعد فيها
عياره"
