id,dialect,text
814083605265780736,OM, جمع اعبل عباله عبوله واسم الدلع عبله
814191458647470080,OM, خيبه حياتكم كلها ذبايح عجب 
818731937024143360,OM, خلاص عطيني رقمك انا بذكرك اذا نسيتي 
870988265138028544,OM, واعوفيييييي مو ذا اذا لبسته بنت ف اسواقنا بيتلايمو عليها الصغيرين 
871426183254224896,OM,رعاك الله يا ذكرى ليالي اللي تمر البال 
871489422046396416,OM, ما زين عن يتحسسو الوكلاء العسكريين 
872363074342326272,OM, أخجلتينا بكلامك بس ممكن نتعرف 
872370150221197312,OM,"قال لها انتي روحي 

   وراحت 

قايللكم شي من البنات خسفات "
872566502813249536,OM, ومالهم ما يسوويو هذي الخطوة من زمان وعلى كل شيء بعد على السيارات واللحوم والمواد الالكترونية ولا العمى مالي عيونهم ولا الجشع مالي بطونهم
873304452471631872,OM,"هو انت مثلي تحس وتشتاق 
او بس انا من  طيوفك اعاني"
874158853461606400,OM,"ان كان قصدك تبتعد ساعدني انساك 
ون كان قصدك بالغلا ابشر غلاي "
874159766360264704,OM,وانا محتاجك عمر  كل السنين
874985361809825792,OM, لبس البنات ما فيه مخابي  بس هل عبري يسون مخابي 
875693178862673920,OM," كله بنات هذا سيم سيم نمونه 
أوكي تمام الشيخة اسفين حقك علينا "
876318465988100096,OM,"هووووود هوووود وينكم 
جماعة وينك بعد التحديث الأخير ما اشوف حد من المتابعين 
هووود هوود "
881810710551863296,OM,"بعض البشر تغليه لو ما تشوفه 
يجذبك له شي غريب بالأحساس

تسمع  كلامه  ثم  تقراء  حروفه 
تبحر معه تنسى مشاكلك والناس"
882332933184299008,OM,"افكر افتح صيدليه ف اللتويتر من كثر الناس المجروحه

"
882723333740961792,OM,  الشيمة قلنا بنداويهم ما بنموتهم 
882993108455104512,OM, هدي هدي ماله داعي للعصبية 
883644938377994240,OM, مبروووووووكين ع النسب الحلوة يالله سويو عزيمة
883943760098283520,OM, عاد عقبال ما تتزوجي وتجيبي عيال وتدخلي عليهم بربشتك انتي وأولادك ف البيت 
884008483141468160,OM,خاطري يحبك ويوله عليك 
884747232032866304,OM, فعلا انتو صرتو أقوى من الموساد والسي ان ايه لمعلوماتكم القيمة الحصرية على اللي تصفوهم بالأشقاء عجب اذا كانو أعداء ايش راح تسووو فيهم 
884852935884132352,OM, ليش اضحك والله واحد من الربع كان يجيب مصطلح انجليزي لما يشوف التمر ونقوله شو معناته يقولنا فاكهة منتهية 
884853476240510976,OM, سح ورطب وتمر اي اسم منهم صح كل مره اسم تطلعيلي 
884863863539113984,OM, هههههه هيه بعد انا صدفة تو اشوفه
885010005463846912,OM,  انتي شكلك مال مشاكل من تو جالسه تحللي وتستخلصي لا طبعا كل هذا الكلام مو شرط يكون صحيح وعموما اذا اصطدمو اثنين مع بعض بنفس العناد مشكلة
885258597386473472,OM,"أقلها إسأل علي 
شوف ميت ولا حي 
ولا الفرح مستكثره 
يسكن في قلبي لو شوي 
طلالسلامة "
887275875137331200,OM, يمكن دعوته ما مستجابه  عشان كذا 
887533695048876032,OM, كلام جميل  بس قبل كل شيء وكل اللي قلتيه مو الخوف من الاب او والاخوان والاهل  الخوف من الله هوا الأهم 
888278306939748352,OM, هههههه ما كلهم واحد اعرف بنات يصفرنه الاكل كله 
1059008956524363776,OM,      عشان تبى صحتك عال العال يا حسبو
1059009746454438016,OM,      بتشجعك على الأكل يا حسبو
1059013327710498816,OM,"  عشان كذا انت مش على بعضك 
خذلك حته هتفرح "
1059014061499801600,OM,"  عاوز ايه تجيبلك بنت البلد 
مشبك والا بسبوسة والا حلاوة طحنية"
1059014864780300416,OM,"  دا على علي 
بيعرف فالحاجات دي "
1059699659625644032,OM,"      بنات مع بعض شو دخلك 
حاشر نفسك ليه"
1060038845788496000,OM,"     لا يا شيخ 
شكلك مو فاطر لحد الحين 
بنت البلد هاتي السبانخ عشان يصحصح زين"
1060040783980584960,OM,"     انا عايشة مثل هذي 
عيال شو الي بتحكي عليهم "
1061528065174634368,OM,      شو هالحكي الكلمة الحلوة ما تطلع منك
1062210875904479232,OM,      ياساتر شو هالحرب الساخنة من الصبح 
1062211383964692352,OM,"      بتجيب الكلام لنفسك 
انا الحين داخلة يا تحفة"
1062216320132046848,OM,      بنخليه يجيب الفطور كل يوم
1062218216162893824,OM,      وانته لزمتك ايه يا حسبو
1064044331722522624,OM,       هذا ريوق علي محد يجي صوبه 
1064049516180066432,OM,"       ما عندي بنات
بس دام جاي من طرفك ما نبيه "
1064049780492550016,OM,       بنات الناس يبن دلع مو ضرب
1064051120950177792,OM,       ما عليك لو طلعت بنت جدامه يصير خروف 
1064411621248966784,OM,"  
الحمد لله اني اداوم واغير مود العيال والا كذا بيصير وضعي"
1064412287631613952,OM,"  ما اتوقع ولدك كذا 
دام انت ابوه
والعيون زرق والويه ينور "
1064414206999564416,OM,"  لو تسوى الي تسويه ما يطلع انتاجك كذا 
الشمس بتغيره بثواني"
1069242184585613184,OM," اهم شي طلتك بتويتر 
ان شاء الله يرجع الحساب "
1071679765520769024,OM,     محد يمسح المصباح عشان يطلع
1071681417682321408,OM,  لو يغسل وجهه بتيزاب ما بيطلع مثل هالولد 
1072087444785373184,OM,"    اصبري يا بنت عمي 
لما تجي الإجازة بعمل سفرة فطور ولا اروع 
احلى بكتير من سفرة فطارك "
1081802037602455552,OM,"        صباح الورد 
بتجمد قبل لا اخلص فطور "
1081806528146038784,OM," مرات كذا ومرات كذا 
والحياة ماشية"
1081806866659897216,OM," غايبة عن الساحة 
و الدوام مردغني "
1081813882803552384,OM,  هو بهار المنشن بس احيانا يزيد شوية 
1089544909193994240,OM, ما سوينا بعدنا نفكر 
1094491128873787392,OM," جالسين فالدوام نروح حصص ونرجع نسولف 
سوالف مال شهر "
1094500114872316032,OM,        هذا الفطور يخليك شبعان لين باكر
1097348986778849152,OM, يسعد صباحك الله يحفظه يارب
1097915260160364416,OM, بس ما وصل عندنا لين تو
1102969742590201984,OM, تقطعها وتخليها قدامهم وتخلي كل شي جاهز اهم شي ما يتعبوا اما انها تخليها بالثلاجة محد بيسال عنها 
1102971537743847424,OM, الجوع كافر والجاهز حلو تحصله قدامك لا تعب ولا شي
1103574457451507584,OM,         كان هدوء وروقان دخلت وعفست الدنيا
1113692697422893056,OM,          ما يبون يعزمونك لا تاكله الفطور
1113695087261880448,OM,"          الفاصل الحلو  بيكون من نصيبك 
بنت البلد نزلي فاصل يشبه علي اليوم"
1114630635291926400,OM,  يكفي انك تلتقى بصديقاتك وتغيري المود معاهم
1119889297258287232,OM,         بتجيب الكلام لنفسك اعقل شوي
1120602397766819840,OM,        مو زين هالاكل حقك خايفين على صحتك
1124556758406447232,OM,"         
الحين صاحية العتب على النظر 
صبح الورد بنت عمي"
1125765944054140800,OM, كلنا نبى ماي بس
1126160797682454400,OM,  فيه ناس اشتغلت فالكويت وقطر والسعودية هالشغلة ومافي عيب دام يشتغل ويكد على نفسه واهله وهذا واقع
1130837210973069184,OM,  كنت اظن الغيرة عند الحريم بس طلع حتى الدول تغار من بعضها
1130914016166068224,OM, لازم عيل من بيشتري للبيت واليهال 
1131555159321010176,OM, شو سالفتك مع الحريم 
1138318744546172800,OM, صدقتي بنت عمي يا دوب مستحملين نفسنا
1139618128575508352,OM,  ما ادري يختي شو فيهم على بعض يدورون الزلة بس والا عمان من يومها ما مال مشاكل ولا فتنه الله يحفظها من كل شر
1140695912651603968,OM," وصلنا للحضيض 
اذكروا محاسن موتاكم"
1168839279407243264,OM, كمية التشوكليت تخليك صاحية اسبوع 
1173596472203517952,OM,       ياليت لو خذتنا وياها 
678593654278250496,OM,"أبشرك  ماعاد لك عندي عتاب
ولا عاد عندي بالزمن شي اخافه
اسلم وسلملي على كل من غاب
الخاطر إليا عاف له شي  عافه"
682470621385723904,OM,  يوم ما تعرف ف الادب والشعر سكت اللي يخليك
682971600837292032,OM, اقول مو عشاكم اليوم
683518480520450048,OM,  والتكسي سعره زهيد والسبب المتحكم الوافد ولما اجو الجماعة يسوى مواصلات محترمه خربوها عليهم ونقصو بزيادة
683519464491581440,OM,       الحين مو المشكلة كم العائد المادي المشكلة متى بيخلص
684482507673305088,OM,   تسلم من طيب اصلك اخوي ع العين والراس
685572354525794304,OM,  نعم لا واي فاي البيت مالهم ينفع ولا   ينفع تو مو ذي الحاله 
685575292484714496,OM, شربو شاهي زنجبيل احسن لكم ف هالبرد 
686275121946968064,OM, عزمينا لما تروحي مقهى
686283063979032576,OM, انزين يا جماعة ماشيء صورة غير عن هذي الصورة عنده غيروها هذي تخوف مدحر عيونه كذاك 
686928808507752448,OM,"نداء لمدراء شركة راني للعصاير 

ياخي يا تكبرو فتحت العلبة يا تصغرو 
حبيبتات الفواكه اللي تحطونها 

تعبنا وحنا نشفط اخر شيء وماشيء فايدة "
687017125307904000,OM,  والله انا ما واجد اعرف اشرح بس خبري حد من اهل العلم والمعرفة وهوا راح يفسرلك
687018406625853440,OM,  الانسان دامه عايش لازم بيفقد حد عزيز وقريب من اهله ولا بيكون هوا التالي وهذا الايمان بالقضاء والقدر
687018972852666368,OM,  لو اشرحلكم م اليوم لين باكر ما بتفهمن خلاص طاف طاف 
689479385557143552,OM,"عودت نفسي  ما آتعود على إنسان
اللي وصل من مر الأيام  كافي 
خيبات وجروح ومواجع  وخذلان
مافيه أحد يبقى على طول وافي"
689822491842318336,OM, هههههه رايك عجب بنوصل قريب
690084251933491200,OM,"رغم انشغالي تذكرتك 

ورغم انك ف اجازة نسيتيني 

حلوة صح "
690574101325484032,OM, بحت صوتك خامة حلوة بجد اكثر من مره عدت اسمعها الاغنية واروع من فيديو الشاب اللي يغني بجد
691355637897433088,OM,"دايما لحظاتنا الحلوة مع اللي نحبهم قليلة 
ويمكن نادرة 

ويمكن ما تكون 

 ويلي "
692093416201687040,OM,"لمني في محجر اعيونك حبيبي وضمني 
خلني اشوف نفسي في عيونك واطمئن"
693120783271530496,OM,"أعطيك على قد اهتمامك فيني 
تتأخر ساعه اتأخر ساعتين 
تلعب هنا ألعب هناك 
ولا بد ألاقي بديل لك ف الحالتين "
693389304786214912,OM,نحاول نوهم أنفسنا بهالكلام لكن ف الحقيقة محد يعوض مكان أحد  
693759723724750848,OM,"تسوى عالم في عيوني بالفعل
تسوى عالم ما ابالغ في كلامي
خارق أنت وفي صفاتك مكتمل
يعني لازم يتجه صوبك غرامي"
694612929203814400,OM,  اللبس عادي مافيه شيء الا شوية خيوط ملونة مو عفسه
695259893046059008,OM,"أبيك تكذب علي وتقول أحبك 

حتى كذبك اصدقه يرتاح بالي منك بكل شيء "
701673843727933440,OM,"اعترفلك وكل هالناس حولي 

ان مالي حد بهالدنيا سواااااش "
702104285828542464,OM,"ما اشبع من شوفتك ولا امل 

مكبوس دجاج "
702225996351729664,OM,  ايوا هذي دعوة انك تضحكي انتي بعد 
702367423861800960,OM," قلبي مكسور لاني اضعف جنبه ما اقدر اقاوم شوفته ودايما ولهان عليه 
اي عشق هذا اللذي يأسر الفؤاد "
703513857709449216,OM,"موضة البنات ف التويتر 
الخاص ممنوع حفاظا على شخص تعب في تربيتي 
يعني الخوف بس من شخص تعب على تربيتها مو الخوف من رب العباد اللي خلقها "
706438375599951872,OM,  وش دخل المدراء الحين يعني اللي تداومي ف الوادي عشان المدراء يعذرونك 
707283202231107584,OM, يا عزيزتي كل وزارة مختصة بذاتها في مثل هذي الامور ومصلحة الطلبة اللي تقل اعمارهم عن  اهم
708910808026185728,OM,"مافي أحد يشتاق لك كثري أنا 
مافي أحد يسأل عليك كثري أنا 
ان غبت عني يوم واحد مو قليل 
وحس هذا اليوم أكثر من سنه "
709139333685645312,OM,"أقلها إسأل علي 
شوفني ميت ولا حي 
ولا الفرح مستكثره 
يسكن في قلبي لو شوي "
710187572803342336,OM,"انتي هدية من السما ربي جابك 
"
712896186563313664,OM,"ليه حبيتك وانا ادري منتا لي 
كنه بأمري وكنه بهواك
مر حبك من صميمي شلني
صدني عن دنيتي ومنك خذاك 

مجيديات "
712929834184413184,OM,"مساء اللي نحبهم 
مساء اللي نسونا 
مساء اللي فقدناهم
ولكن ما افقدونا 
مساء اللي وحشونا 
بلطافتهم خذونا
يادنيا ليه غرتهم
وعلى النية تركونا"
714192542942826496,OM, خخخخخ اكيد اللي حاط الساطور خدامة اثيوبية عشان تتخلص م المدام بالمره استعدادا للزوجة التالية 
714192874955522048,OM, اكيد اللي حاط الساطور خدامتهم الاثيوبية عشان تستعد للقضاء على الزوجة القديمة 
714787781571186688,OM,"كنت اقول يكذبون هذولا اللي يقولو يومي بدونك عن سنه 

وثر الغياب اصعب من شعور السنين 

وعلى غيابه ما اقدر انا "
716040177790099456,OM,"ودك بحالة غرام 

ودك بإحساس ضام 

صار لك عشق وهيام 

وعيون تصحى ما تناااااام "
716040931670147072,OM,ذابحتني غربته مره وصعيبه 
716352342472409088,OM, محاولة جيدة بس احنا عندنا فلج ما عندنا نيل
716863416036691968,OM, يا ريت لو يعمم لجميع التكاسي
717692646517579776,OM, اعرف شباب فوق ال سنه وبعدهم ناقصنهم عقل 
719515654844510208,OM,"الشباب والبنات اول ما يتعارفو

تصدقين انتي اول بنت اكلمها 
البنت ونتا بعد بس كان ولد خالي متقدملي ورفضته 



هنا بكى ابليس "
720662193432342528,OM,"تصور لو خلت هالدنيا من عينك وش اشوف 
ينبت عليها الحزن وصير انا كالعود 

وتصور بس "
723063726685982720,OM,"تبي عيني تخير بين هذي وذيك 
تبي قلبي خذه ماعاد يلزمني 
تبي بالي وهو دايم يفكر فيك 
تبي كلي وانا كلي لك افهمني "
1000736648915816448,OM," بعد زين يمدحنهم 
لحد يكلمهم هالايام
مستويين نجوم المجتمع"
1001036173479948416,OM," دبي جميلة وتركيا بعد حلوة 
بس بالصيف الكل يدور الجو الحلو والبارد"
1001190697318387584,OM, ليته مستخدم الملاس بدل الحركات الي مالها داعي 
1001368379691819008,OM," فيه قوة غريبة هالبطاطس 
لا بورصة ولا تضخم قادر عليه 
بس دام حمل اسم عمان اكيد بيكون فخامة وقوة "
1001763534106132352,OM,"الحلف عند الاجانب     ويصدقونه
أما عندنا 
قسما بالله العلي العظيم عساني أموت الليلة وإن شاء الله ماأتوفق ويارب العصير اللي قاعد أشربه يصير سم وأموت   ورب الكعبه

وآخر شي يردون عليه 
من عيونك باين عليك كذاب 
طيب  والخطبه الإنتحاريه اللي قالها"
1002513480921047040,OM,"        روقي نشمية 
حسبو لازم تعكر مزاج نشمية"
1002546678027686016,OM,"       يجمعنا ومحد عزمنا لحد الحين
سفرة حلوة "
1003307431986974848,OM,        بيروح يفطر نشفتوا ريقه
1003605248370512000,OM,الله يسامح الي اخترع الايلاينرلا بنات عارفين يحطونه ولا شباب عارفين ينطقوا الكلمة  
1003609033889197952,OM," هلا وغلا 
بعدنا صايمين"
1003628992140922752,OM,"  نام يا حسبو 
بلاش تشوف الحاجات الي بتوجع القلب"
1003634768431538176,OM, لينسز ايه يا حسبو 
1003699640133398400,OM, المهم خلك بعيد عنه
1003991854403051648,OM, الكحل ناشف والايلاينر سائل 
1005454521152262016,OM," الحين هذي شو اسمها 
الي عندنا ما تكون بالنعومة هذي"
1005872379095023616,OM,"  يالله تعالي 
بتنور عمان بوجودك "
1005878323816345600,OM, مع ارتفاع البترول ما ظني نشوفها 
1005882348611698816,OM,  ما عندنا بنات يسافرن بروحهن
1006320091884081152,OM,     كيف نحزن وكل هالشوكلاته موجودة
1006568583458099200,OM,"    حشى 
هذا يخليك صاحية شهر"
1006575598519627776,OM,     هاتيها الحين عشان يضبط المود
1006793869109923840,OM," مي تو 
افكر اسحب عليهم 
عبالي فترة الصبح مافي زحمة 
طلعت المرأة تضحي بكل شي في سبيل الجمال حتى بالنوم "
1006797437099442176,OM,"  شو الفايدة 
نبى نكشخ فالعيد 
بعد تعب الدوام والمطبخ "
1006903490063544448,OM," يبوك بغيت ادخل اتحنى لين الباب واصلات الحريم 
الله يعطيهن الصحة والعافية 
قررت انسحب بهدوء"
1006934759812009984,OM," لا تجيب سالفه الصالونات 
وتقلب المواجع على الحريم 
الي فيهم مكفيهم"
1006942909113995264,OM,  على أساس ما بتحبوش الحاجات دى
1007402792317869952,OM,"  البنات من الله حلوين 
الزين زين لو قام من نومه"
1007404208822325248,OM,"  عشان المرأة بتشوف قلب الرجل مش وجهه
اما الراجل بيهمه وجه المرأة اكثر "
1008044741911548032,OM,"       يعنى هو عبارة عن شو 
ادري انه مسكر 
بس مكوناته شو "
1009165306705711232,OM," اكيد 
ما نسمع كلامهم"
1009433019617247232,OM," حسستوني انتو الرجال انكم 
قمة الرشاقة واللياقة البدنية 
خلوني ساكتة بس "
1009534431776923648,OM, الحين صاروا الحريم يهتمن بالرشاقه واللوك اكثر
1010842338728476800,OM,      ليه هو انته ما بتعرفش 
1010978984795033600,OM,"  صح 
ولين سنتين قدام ما بتنسى السالفه 
فلا تفتح على نفسك باب ما تقدر تسكره"
1011531044137439232,OM,"    صحيح بيجيب الكلام لنفسه
مدري شو نسوي عشان يعقل "
1012106107735695360,OM,"  معقولة هالحكي 
الي راحوا دبي هالفترة قالوا ما صحيح 
والفنادق معظمها مشغولة"
1012295358653911040,OM,"       وصاله حلوة الحين 
يكفي الجو الحلو"
1012482061708513152,OM, ما اظن يحس دام حركاته كذا 
1012484005814587392,OM," جبتيها 
الفيزا بتخلي فيوزات قلبه مو بس تحس الا تنفجر "
1012484470476296192,OM,"  صديقاتي صار معها نفس الموقف 
مخلي تلفون نوكيا قديم فعلبة ايفون 
انصدمت من جد 
بس طلع مخبي الايفون وبعدين عطاها اياه"
1012660870718124032,OM,"     صحيح 
انا عندي شلة مجنونه تسهر للساعه  صباحا 
اصحي بدري ونامي بدري بيضبط الوضع"
