id,dialect,text
1044980133893996416,SA,"ليه المساء يزيد في وجه الشوق
يكشف شعور اللى الاحباب مشتاق
في جيته سهم الوله يرتفع فوق
يموت دونه شوق وتحيا به شواق"
1044983828656390016,SA,"عمري تراني من عنا الوقت شقيان
جريح حب وجرح جرحي كواني
خل السراب يكون واقع للعطشان
واجيك ملهوف من العبد عاني"
1045347258206756864,SA,"لا تجيب الكلام اللي يجيب الدموع
ثم تجيك الدموع اللى عليها الكلام"
1045703796133961600,SA,"بين الزعل والعتب والشوق والغيره
شيهانة شلعت من  كف راعيها
يوم اطلق السبق طارت مالها ديره
الا وليف  على الملواح يدعيها
عافت علفها وهي ماعندها غيره
كني بها فالفضا ضاقت مساعيها"
524119959765393408,SA,"لو سمحتوا رجعوا لنا الويكند القديم 
  الاربعاء  الخميس  الجمعه 
هذا فيه مشكلة يخلص بدري"
524429387140059200,SA,اللي غايب ريتويت واللي نايم مفضله 
524858571750526976,SA,سواق الشركه حقنا يعررف يسوق ابد ما بغى يصدم  يمهه شوفي هو اللي يسوق  
525166872379916288,SA,كل شي ممكن اسامحك فيه الا شي واحد  انك سمعت عني شي وصدقت وبعدت  عني وبعد فتره اكتشفت انه كذب ورجعت لي  اسف والله ارجع من مكان م جيت
525225903140270080,SA,مره  مرتين  الثإلثه  خلاص داخلنا شي انكسر و ماراح تفيد أي كلمه حلوه منك عشإن كذا حإول قد ما تقدر تحإفظ على المكإن اللي حطيتك فيه
525548142280720384,SA,صفالخميسبكلمتين جعله الزق يخلص بسرعه
526647034602729472,SA, شفت صورتك في فانتا وضحكت 
526648306756096000,SA,"مشكلتنا مع الدوام انه هو اللي يحدد 
متى ننام  لو النوم هو اللي يحدد متى
 نداوم كان ما عندنا مشكلة معه"
526655054221045760,SA, اخوي اللي جبته من بطني عطوه فولو خلو يدعس 
526658733103804416,SA, والله انك دوده اللقاح 
526700152409452480,SA,"بعـض الناس إذا عصب يقول دواك عندي
يمـه منك يا الصيدليه"
526700482551504896,SA,عندك مليون مطعم و انت تروح تطارد ضب ماتدري وش ظروفه يمكن على وجه زواج او يمكن اكبر اخوانه وأنت تذبحه وتاكله وش ذا الارهاب يالقاسي 
527071776883236864,SA,"واحد يقول  ضربت خوي لصغير
لمهم  ساع كل شوي جاي عندي
وياخذ نفس عميق ويروح بعيد ينفخ
قلت  وش قاعد تسوي يقول بخلص
لأكسجين عشان تموت "
527377568098295808,SA,من يسولف معي طفش لحالي احتري امي 
527435617890598912,SA,  فيه كاميرا ولا بدون
527452263552254016,SA,واحد يقول بصير مثل العوايل الكشخه وارسلت لابوي بالواتس        يوم رجع البيت قالي ابوي ياوليدي الرابط مايشتغل 
527731080967634880,SA,"اسوأ شيء اذا كنت تاكل شيء مقرمش 
واللي حولك ساكتين تحس انك عنز"
527790703581995008,SA,"أحب أقول للشركات اللي تخسر 
 ملايين على الدعايات  ترى إحنا وقت الدعايات نروح للحمام ونرجع 
 أكثر بي سي احس فيه صرآح "
527827029152903168,SA,"صارت حياتي عبارة عن 
   انتظار من ويكند ل ويكند "
527832354627141632,SA,"ثلاثة أشياء مستحيل تشوفها 
 الجن 
 ابوك ياكل اندومي 
 امك تشرب كودرد 
هههههههههههههههههههههههههههههههههههههههه"
527889484080095232,SA,"مع ان الذبابة تعيش اسبوع
بس مستعده تضيع شبابها                                   عشان ترفع ضغطك "
528463169820184576,SA,"خؤيك  لؤ تعثر ب الزمان ؤطاح
  أوقف مع وقفتن تحرج بني عم 
    مال لرفيق لا رفيق"
528920009888632832,SA,تبون تحدي ولا الرقيب ولا فلوق 
528943227265495040,SA,احب اقول للحكم حق امس 
529191798069919680,SA, اصلن شريطكم مخيس ووين 
529194696623415296,SA,بوسهه للبشر اللي فيذا 
529281622445539328,SA,"حياتي صارت مثل ناشونال جغرافيك
كل يوم اتعرف على حيوان جديد "
529281808131559424,SA,"اكثر شخص اخاف عليه  اللي
رايح يجيب اكل ويتأخر "
529565742174179328,SA,"حتى السفر بالخيال محرومين من 
 ما يمديني اسرح خمس دقايق الا كرتون 
      مناديل ف وجهي تحب مين 
 احب الوطن "
529958455826583616,SA,"خوياي عندهم سلوب في لأقناع
    يخلون تسوي لغلط ونت مرتاح  
       شكرا ي عيال لكلب "
529958738904354816,SA,"وكم من عباية كشخة حتها بجامة عليها صورة أرنب
من كثر الغسيل صار كلب "
530039713327886400,SA,"وآحد يقول  قاعد أوري جدتي مقطع في اليوتيوب
لشايب يطبخ  في البر
قالت  ما شاء الله يا زين ريحة طبخه
العجوز تعدت مرحلة التسليك "
530040073975107584,SA,"الله وكيلك في ناس من قوة الشك اللي براسه
        لو تسأل كيف حالك  
          يقولك بخير ليش "
530805351898021888,SA,"الفايدة الوحيدة لطيور الجنانها خلت اطفال البدو يتكلمو شامي  
تشوف بزر اشهب الهب اسمه معيض 
ورايح البقاله حافي و يقولك  
بدي عصير بردئان"
530921422088986624,SA,"يقولون اللي يبي يزوره فالمستشفى فالدور الرابع غرفه رقم  
ههههههههههههههههه"
531089899890302976,SA,"اللي يلبس جاكيت أندرتيكر الطويل يحذفني 
هههههههههههههه ه "
531410704448766016,SA,غيرت صورتي للي للي 
531685732251742208,SA,"مظلوم لدرجة اسمع كلمة جب لي 
 معاك اكثر من جبت لك معاي "
531843753275703296,SA,اللي للحين عندهم جرس بيتهم اصوات عصافير يحذفوني بدون تفاهم 
532123212868354048,SA,أعتقد كل الناس اعترضت على تحديث الواتساب إلا أنا ما فرقت معاي شفت كلامك وقريتهبس مابي أرد عليك وش بتسوي يعني
533928078360080384,SA,ودي اشتري زي ذي  
533952088716234816,SA,لو ما كان الجوع بالليل عادة ما كان ركبوا لمب  بالثلاج وسلامتكم 
534256298213134400,SA,قمت احسب فيه مطررر مافيه شي 
534259359027454016,SA,كلمهلدوامكبهالجو هههههههه شفني بداوم هاه
534319555120594880,SA,"البارحه بالليل قبل امس الظهر 
في وسط مكه جنب حايل بالقصيم 
لقيت لي شايب صغيرن بالعمر 
عزابي و متزوجن اربع حريم و سلامتكم "
534359916836708416,SA, اخبارهمم اشتاقنا ي لبى هههههه
534630372294656000,SA,يأخي أنا أحس حياتي حلوه  مره عاقل مره داشر مره مبسوط مره حزين ومره منفس مابقى لا الرومانسيه ماعرفت لها
535042379036631040,SA,اطلق فليت بالعالم اللي يحبه ريتويت 
535131470084333568,SA,تنبيه هام لأهل الرياض  اللي مدخل سيارته الصناعيه يحصلها بمواقف استاد الملك فهد 
535367022889017280,SA, ايه اطلع مثل الناس ودك تشوفني وانا اطلع
535367637048389632,SA, ابشر تستاهل ارسلك خاص
535549937312731200,SA,سؤاللبرنامجسعوديجيمر ليش حنى الكمنتيتر فيه ناس يكرهونا مع ان اللي نسويه كرمال عيونهم بس الحاقدين واجد وبس اخوك الرقيب ستورم يلد
535854815901790208,SA,ما عمري ندمت على شيء كثر اني انام وانسى اشحن جوالي 
535855333684441088,SA,  الله يوفقكك ي بعدي
536154296249618432,SA,أعجبني فيديو  من   حلقة الاسئلة اللي بدون سكسوكة
536942570807390208,SA, تسلمم ي بعدي تصاميمك واو
537016380936032256,SA,"لو تدخل الانستقرام الحين جوالك 
 يصب مويه من كثر صور المطر "
537209820630114304,SA,"مسكين الوليد بن طلال اذا احد قال
  له عندك سلف مايقدر يقول شايفني
  الوليد بن طلال  "
537479551601750016,SA,"تعجبني صداقة الناس البسيطة اللي ما يهمم من
 هذي الدنيا غير طيبة القلب و الضحك"
537892458646872064,SA,تحاول تلهي نفسك بشي عشان تشيل تفكيرك عن شيء ثاني  أزفت شعور ممكن يمر عليكحقيقه
538443464665342016,SA,حاط خلفيه جواله حشيش ومسدس وهو امه تشيله إذا نإم في الصاله 
538998511186870272,SA,"  تخيلوا م اكل عشان واحد
زعلان مني انا بس تخيلت جاء  
  ف خاطري نص مندي "
539001191317794816,SA,إذا ناديت أحد مثل اسمي  أحس أني استهبل  
539001381110046720,SA,في كل دول العالم إذا نزل المطر تخضر لارض وتزين  الا عندنا تطلع حفر جديده 
539065413523357696,SA, وش ما يعرف يشرب 
539336370091618304,SA,"النسيان شيء جميل 
لكن اذا نسيت رقمك السري 
خل جميل يجي يفتح لك "
539345897818058816,SA,يلا يلا اللي يبي الدفاء ههههههه 
539669566343745600,SA,"عمومآ هي كذا الدنيا يومين 
 لـك وخمس ايام للدوام "
539686188399878080,SA," بنت من العائله تقريبا بنفس عمرك  
خلاص يخلونها حبيبتك أو زوجتك غصب  "
539694769216049216,SA,مايقهروني غير البنوك  يربطون اقلامهم بحبل الحين حنا واثقين فيكم وحاطين كل فلوسنا عندكم وانتوا مو واثقين فينا بقلم ب ريال  رجعو فلوسي بس 
539695900512100416,SA, سلام عليكم الحين ليه اشاره الراوتر عندي  ابراج  جي ولا استمتع زي ما تقولون
540888128068657216,SA,الهلالي ريتويت بس الهلال 
542351183847759872,SA,مو مهم تسعد كل اللي حولك المهم لا تخرب فرحة احد 
542351651172909056,SA,"اللي فهمته من الأفلام المصرية 
إنهم ماعندهم مستشفيات أول مايطيح الواحد يدقون على دكتور معاه شنطه بداخلها سماعة يكشف ويقول سيبوه يرتاح شويه"
542574786560270400,SA,  نايمم خله عنده اوف
1001925153335496832,SA,"لا ضاقت الدنيا عليك وتشاويت
خلق الله اللي في الرخا كان واجد

ومن العرب والصوت وثوب مليت
وقامت عليك هموم بقعا  تراجد

فوقت من اوقاتك للأوقات توقيت
وسجل لعمرك في المساجد تواجد

وأرفع يديك لخالقك لا توضيت
وأدع وتراك اقرب لا صرت ساجد"
1002096543879573632,SA,"عز الله اني بري منك ياخلييييي
لك عدة ايام ماتطري على بالي

والله ماهوب كره لكن احسن لي
اتوب لله واعدل من احواليييييي

وشلون اجاملك وانا اصوم واصلي
واخاف ربي ودمع العين هماليييي

واذا تذكرتك راح كل شي في همي
واقول ياوجدي على فرقا عين خلي"
1002397466694742016,SA,"قتلني الشوق وانا في غرامه مولع
يفداك روحي وأخاف أني معك مقصر"
1002978976455905152,SA,ألا سيدنا محمد  ياربي أمتي ياربي أمتي 
1004062260673818624,SA,"عطاك الله جمال وميزك فوقه بمنطق زين
انا وشلون ما احبك وقلبي  فيك وصاني"
1006767583423598592,SA,"لولاه حتى طاري الشعر مابيههه
ماودي اكتبه بس لخاطر عيونه"
